,Male,Female,Infant,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
3202,0,1,0,0.62,0.485,0.22,1.511,0.35964255319148886,0.284,0.51,3
3203,0,1,0,0.635,0.505,0.185,0.828341090425534,0.501,0.295,0.41,3
3204,0,1,0,0.665,0.53,0.185,1.3955,0.35964255319148886,0.3205,0.49,3
3205,1,0,0,0.335,0.265,0.095,0.1975,0.0795,0.0375,0.07,2
3206,0,0,1,0.295,0.215,0.075,0.828341090425534,0.03700000000000001,0.0295,0.04,2
3207,0,0,1,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175,3
3208,0,0,1,0.32,0.25,0.08,0.1565,0.057,0.034,0.06,2
3209,0,0,1,0.43,0.34,0.125,0.384,0.1375,0.061,0.146,3
3210,1,0,0,0.565,0.45,0.14,1.0055,0.3785,0.1807223404255324,0.23858005319148942,2
3211,0,1,0,0.6,0.48,0.165,1.1345,0.4535,0.1807223404255324,0.335,2
3212,0,1,0,0.585,0.4074002659574476,0.17,1.0835,0.3745,0.326,0.325,3
3213,0,1,0,0.555,0.42,0.14,0.868,0.33,0.243,0.21,3
3214,0,1,0,0.57,0.495,0.16,1.0915,0.452,0.275,0.315,3
3215,0,1,0,0.62,0.485,0.175,1.271,0.531,0.3075,0.37,2
3216,1,0,0,0.63,0.4074002659574476,0.19,1.4985,0.4125,0.3075,0.545,3
3217,1,0,0,0.425,0.34,0.12,0.388,0.149,0.087,0.125,2
3218,0,1,0,0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365,3
3219,1,0,0,0.675,0.4074002659574476,0.175,1.402,0.35964255319148886,0.3205,0.465,3
3220,1,0,0,0.525,0.4,0.145,0.6025,0.35964255319148886,0.138,0.21,2
3221,1,0,0,0.385,0.4074002659574476,0.09,0.2775,0.109,0.0515,0.1,2
3222,1,0,0,0.52,0.4074002659574476,0.195,0.828341090425534,0.2985,0.2135,0.355,3
3223,1,0,0,0.52,0.415,0.175,0.753,0.258,0.171,0.255,2
3224,1,0,0,0.64,0.525,0.2,1.3765,0.44,0.3075,0.47,3
3225,0,0,1,0.44,0.35,0.12,0.375,0.1425,0.0965,0.115,2
3226,0,1,0,0.525,0.32,0.13,0.4135,0.1645,0.106,0.119,2
3227,0,1,0,0.45,0.35,0.135,0.56,0.231,0.137,0.23858005319148942,3
3228,0,0,1,0.42,0.325,0.125,0.3915,0.1575,0.1025,0.23858005319148942,2
3229,0,1,0,0.64,0.505,0.19,1.2765,0.4835,0.328,0.4,2
3230,1,0,0,0.57,0.455,0.13971941489361667,0.96,0.387,0.2385,0.275,2
3231,1,0,0,0.41,0.325,0.12,0.3745,0.158,0.081,0.125,2
3232,1,0,0,0.485,0.41,0.15,0.696,0.2405,0.1625,0.265,3
3233,0,1,0,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,2
3234,0,1,0,0.59,0.485,0.13971941489361667,1.2315,0.35964255319148886,0.238,0.42,3
3235,1,0,0,0.665,0.535,0.155,1.383,0.596,0.1807223404255324,0.23858005319148942,3
3236,0,0,1,0.525,0.285,0.1,0.2225,0.0865,0.058,0.075,2
3237,1,0,0,0.635,0.51,0.155,0.828341090425534,0.428,0.289,0.315,3
3238,1,0,0,0.525,0.53,0.15,1.477,0.6375,0.1807223404255324,0.43,3
3239,0,1,0,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47,3
3240,1,0,0,0.525,0.435,0.135,0.828341090425534,0.377,0.1585,0.29,3
3241,1,0,0,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395,3
3242,1,0,0,0.635,0.48,0.19,1.467,0.5825,0.303,0.42,3
3243,0,1,0,0.525,0.51,0.16,1.092,0.35964255319148886,0.1807223404255324,0.23858005319148942,3
3244,0,1,0,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,4
3245,0,1,0,0.695,0.4074002659574476,0.16,1.6365,0.6940000000000001,0.1807223404255324,0.44,3
3246,1,0,0,0.55,0.435,0.16,0.9059999999999999,0.342,0.219,0.295,3
3247,0,1,0,0.525,0.495,0.19,1.213,0.464,0.306,0.365,3
3248,1,0,0,0.595,0.5,0.165,1.06,0.402,0.28,0.275,2
3249,1,0,0,0.3,0.24,0.09,0.161,0.35964255319148886,0.039,0.23858005319148942,1
3250,0,1,0,0.435,0.4074002659574476,0.125,0.459,0.197,0.1145,0.145,2
3251,0,0,1,0.455,0.375,0.125,0.5329999999999999,0.35964255319148886,0.106,0.185,2
3252,1,0,0,0.48,0.38,0.13,0.6175,0.3,0.142,0.175,2
3253,0,0,1,0.43,0.35,0.105,0.366,0.35964255319148886,0.0855,0.11,1
3254,0,1,0,0.435,0.35,0.105,0.4195,0.194,0.1005,0.13,2
3255,0,0,1,0.3,0.4074002659574476,0.075,0.15,0.0605,0.042,0.045,1
3256,0,1,0,0.575,0.4074002659574476,0.15,0.828341090425534,0.375,0.193,0.29,2
3257,1,0,0,0.525,0.385,0.11,0.655,0.35964255319148886,0.15,0.185,2
3258,1,0,0,0.455,0.375,0.125,0.484,0.2155,0.102,0.165,2
3259,1,0,0,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,3
3260,0,1,0,0.525,0.435,0.125,0.8775,0.3345,0.2145,0.29,3
3261,0,1,0,0.645,0.52,0.19,1.3105,0.58,0.288,0.37,2
3262,0,1,0,0.595,0.485,0.145,1.2515,0.5035,0.2925,0.33,3
3263,1,0,0,0.565,0.45,0.115,0.9085,0.398,0.197,0.23858005319148942,3
3264,0,1,0,0.655,0.5,0.13971941489361667,1.1705,0.5405,0.3175,0.285,2
3265,1,0,0,0.48,0.38,0.135,0.528,0.2,0.1395,0.16,3
3266,0,1,0,0.495,0.385,0.13971941489361667,0.6625,0.3005,0.1635,0.185,2
3267,0,1,0,0.4,0.335,0.115,0.4335,0.2105,0.1807223404255324,0.12,2
3268,1,0,0,0.41,0.31,0.125,0.3595,0.1415,0.0885,0.115,2
3269,0,1,0,0.595,0.465,0.145,1.107,0.402,0.2415,0.31,2
3270,0,1,0,0.625,0.475,0.13,0.8595,0.35964255319148886,0.1775,0.24,3
3271,1,0,0,0.52,0.425,0.155,0.7735,0.297,0.123,0.255,3
3272,1,0,0,0.465,0.36,0.125,0.4365,0.169,0.1075,0.145,2
3273,0,1,0,0.475,0.4074002659574476,0.14,0.501,0.192,0.1175,0.175,3
3274,0,1,0,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,3
3275,1,0,0,0.46,0.355,0.11,0.415,0.215,0.1807223404255324,0.13,2
3276,1,0,0,0.485,0.385,0.125,0.4775,0.2,0.0785,0.23858005319148942,2
3277,0,1,0,0.465,0.39,0.14,0.5555,0.213,0.1807223404255324,0.215,3
3278,1,0,0,0.525,0.415,0.16,0.6445,0.35964255319148886,0.1575,0.22,2
3279,0,1,0,0.655,0.53,0.19,1.428,0.493,0.318,0.23858005319148942,3
3280,1,0,0,0.69,0.54,0.13971941489361667,0.828341090425534,0.5329999999999999,0.353,0.555,4
3281,1,0,0,0.55,0.45,0.17,0.828341090425534,0.317,0.157,0.22,2
3282,0,1,0,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,3
3283,0,1,0,0.59,0.475,0.155,0.9715,0.371,0.235,0.28,2
3284,1,0,0,0.565,0.44,0.155,0.868,0.348,0.217,0.26,2
3285,0,1,0,0.665,0.57,0.185,1.522,0.6965,0.3025,0.405,3
3286,0,1,0,0.62,0.51,0.175,1.1255,0.4985,0.227,0.23858005319148942,3
3287,1,0,0,0.55,0.46,0.13971941489361667,0.828341090425534,0.305,0.1455,0.205,2
3288,0,1,0,0.605,0.475,0.145,1.0185,0.35964255319148886,0.225,0.27,3
3289,1,0,0,0.535,0.42,0.16,0.72,0.275,0.164,0.225,3
3290,0,1,0,0.51,0.395,0.12,0.6175,0.262,0.122,0.23858005319148942,2
3291,1,0,0,0.53,0.405,0.13,0.738,0.2845,0.17,0.193,2
3292,0,1,0,0.495,0.375,0.13971941489361667,0.597,0.2615,0.135,0.178,2
3293,1,0,0,0.525,0.455,0.13971941489361667,1.156,0.5525,0.243,0.295,3
3294,0,1,0,0.63,0.5,0.16,1.22,0.4905,0.3,0.345,3
3295,1,0,0,0.59,0.45,0.12,0.7485,0.3345,0.1315,0.22,3
3296,0,1,0,0.605,0.485,0.13971941489361667,1.0735,0.4370000000000001,0.1807223404255324,0.33,3
3297,1,0,0,0.645,0.5,0.19,1.229,0.524,0.278,0.395,3
3298,0,1,0,0.62,0.4074002659574476,0.175,1.146,0.477,0.23,0.39,3
3299,1,0,0,0.525,0.485,0.175,1.145,0.4325,0.1807223404255324,0.405,3
3300,0,1,0,0.615,0.5,0.205,1.1055,0.4445,0.227,0.39,3
3301,0,1,0,0.66,0.4074002659574476,0.19,1.67,0.6525,0.4875,0.49,2
3302,0,1,0,0.71,0.575,0.175,1.555,0.6465,0.3705,0.52,3
3303,0,1,0,0.565,0.45,0.185,0.9285,0.302,0.1805,0.265,2
3304,0,1,0,0.57,0.435,0.13971941489361667,0.8085,0.3235,0.183,0.22,3
3305,0,0,1,0.525,0.445,0.175,1.057,0.383,0.216,0.355,3
3306,0,0,1,0.41,0.4074002659574476,0.115,0.2595,0.09699999999999999,0.0515,0.08,2
3307,0,1,0,0.45,0.325,0.135,0.4379999999999999,0.1805,0.1165,0.11,2
3308,1,0,0,0.275,0.2,0.08,0.099,0.03700000000000001,0.024,0.03,1
3309,0,0,1,0.485,0.355,0.12,0.5085,0.21,0.122,0.135,2
3310,0,1,0,0.525,0.485,0.165,1.166,0.483,0.238,0.355,3
3311,0,1,0,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155,2
3312,0,1,0,0.505,0.41,0.15,0.6345,0.243,0.1335,0.215,3
3313,1,0,0,0.4,0.31,0.11,0.314,0.138,0.057,0.1,2
3314,0,0,1,0.45,0.355,0.115,0.4385,0.35964255319148886,0.108,0.1125,2
3315,1,0,0,0.35,0.26,0.09,0.195,0.0745,0.04099999999999999,0.0655,2
3316,1,0,0,0.525,0.35,0.14,0.451,0.171,0.1807223404255324,0.184,3
3317,1,0,0,0.525,0.2,0.065,0.084,0.034,0.0105,0.03,2
3318,1,0,0,0.165,0.125,0.04,0.0245,0.0095,0.1807223404255324,0.008,1
3319,0,1,0,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,4
3320,0,1,0,0.535,0.425,0.155,0.7765,0.302,0.1565,0.25,3
3321,0,0,1,0.49,0.385,0.14,0.5425,0.198,0.127,0.23858005319148942,2
3322,0,1,0,0.48,0.37,0.13,0.5885,0.2475,0.1505,0.1595,3
3323,0,1,0,0.395,0.3,0.105,0.3375,0.1435,0.0755,0.098,2
3324,0,0,1,0.375,0.4074002659574476,0.1,0.2565,0.35964255319148886,0.0585,0.0725,2
3325,1,0,0,0.345,0.265,0.09,0.163,0.0615,0.03700000000000001,0.0485,2
3326,0,0,1,0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28,2
3327,0,0,1,0.635,0.48,0.2,1.3655,0.6255,0.2595,0.425,3
3328,0,0,1,0.575,0.475,0.17,0.828341090425534,0.3775,0.284,0.275,3
3329,0,1,0,0.545,0.435,0.15,0.6855,0.2905,0.145,0.225,2
3330,0,1,0,0.385,0.305,0.125,0.314,0.146,0.0555,0.08,2
3331,0,1,0,0.51,0.34,0.18,0.828341090425534,0.312,0.165,0.2,2
3332,0,0,1,0.44,0.34,0.125,0.4895,0.1735,0.0875,0.2,3
3333,0,0,1,0.45,0.36,0.125,0.45,0.191,0.0865,0.145,2
3334,0,0,1,0.39,0.3,0.105,0.259,0.0955,0.038,0.085,2
3335,0,1,0,0.425,0.325,0.135,0.382,0.1465,0.079,0.14,2
3336,0,1,0,0.45,0.35,0.125,0.4435,0.185,0.09,0.145,2
3337,0,0,1,0.66,0.525,0.18,1.6935,0.6025,0.4005,0.42,3
3338,0,1,0,0.685,0.4074002659574476,0.175,1.71,0.5415,0.309,0.58,3
3339,0,1,0,0.585,0.475,0.185,0.828341090425534,0.3465,0.1785,0.275,2
3340,0,0,1,0.54,0.435,0.145,0.97,0.35964255319148886,0.22,0.264,3
3341,0,1,0,0.49,0.39,0.135,0.59,0.215,0.125,0.1845,2
3342,1,0,0,0.525,0.33,0.095,0.34,0.1315,0.085,0.112,3
3343,0,1,0,0.455,0.4074002659574476,0.13971941489361667,0.385,0.166,0.046,0.1345,3
3344,0,0,1,0.525,0.4074002659574476,0.145,0.828341090425534,0.175,0.098,0.212,3
3345,0,1,0,0.48,0.38,0.145,0.59,0.232,0.1807223404255324,0.23,2
3346,0,0,1,0.47,0.4,0.16,0.51,0.1615,0.1807223404255324,0.198,3
3347,1,0,0,0.415,0.32,0.1,0.3005,0.1215,0.0575,0.104,2
3348,0,0,1,0.525,0.385,0.115,0.6829999999999999,0.3265,0.1807223404255324,0.165,3
3349,0,0,1,0.47,0.375,0.105,0.468,0.1665,0.1807223404255324,0.17,2
3350,0,0,1,0.525,0.345,0.13,0.828341090425534,0.1365,0.0645,0.18,2
3351,0,1,0,0.51,0.38,0.13,0.584,0.224,0.1355,0.185,3
3352,0,1,0,0.52,0.405,0.13971941489361667,0.828341090425534,0.3535,0.1685,0.23858005319148942,3
3353,0,0,1,0.475,0.365,0.14,0.4545,0.171,0.118,0.158,2
3354,0,1,0,0.455,0.36,0.11,0.4385,0.206,0.098,0.125,2
3355,0,0,1,0.435,0.34,0.11,0.407,0.1685,0.073,0.13,2
3356,0,0,1,0.39,0.3,0.1,0.3085,0.35964255319148886,0.0735,0.085,1
3357,0,0,1,0.375,0.4074002659574476,0.1,0.828341090425534,0.105,0.0555,0.07,2
3358,1,0,0,0.525,0.215,0.075,0.106,0.0415,0.023,0.035,1
3359,0,0,1,0.58,0.445,0.17,1.178,0.3935,0.2165,0.315,4
3360,0,1,0,0.525,0.44,0.175,1.073,0.4005,0.1807223404255324,0.335,4
3361,1,0,0,0.41,0.315,0.13971941489361667,0.306,0.121,0.0735,0.09,2
3362,1,0,0,0.525,0.3,0.1,0.301,0.124,0.069,0.09,2
3363,0,0,1,0.54,0.405,0.15,0.7585,0.307,0.2075,0.19,2
3364,1,0,0,0.33,0.4074002659574476,0.085,0.171,0.0655,0.0365,0.055,2
3365,0,0,1,0.44,0.31,0.115,0.3625,0.134,0.08199999999999999,0.12,2
3366,1,0,0,0.28,0.21,0.065,0.0905,0.035,0.02,0.03,1
3367,0,0,1,0.59,0.465,0.195,1.0885,0.3685,0.187,0.375,3
3368,0,0,1,0.61,0.48,0.165,1.097,0.4215,0.264,0.335,3
3369,0,0,1,0.61,0.46,0.17,1.278,0.41,0.257,0.37,3
3370,1,0,0,0.455,0.345,0.125,0.44,0.169,0.1065,0.135,2
3371,1,0,0,0.33,0.235,0.09,0.163,0.0615,0.034,0.055,2
3372,0,0,1,0.44,0.33,0.135,0.522,0.17,0.0905,0.195,3
3373,1,0,0,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,4
3374,0,1,0,0.475,0.375,0.125,0.588,0.237,0.1715,0.23858005319148942,2
3375,0,1,0,0.46,0.33,0.15,0.5325,0.2085,0.1805,0.125,2
3376,0,0,1,0.31,0.235,0.09,0.127,0.048,0.031,0.04,1
3377,0,0,1,0.255,0.19,0.07,0.0815,0.028,0.016,0.031,1
3378,1,0,0,0.335,0.255,0.13971941489361667,0.1635,0.0615,0.0345,0.057,2
3379,0,0,1,0.295,0.4074002659574476,0.08,0.1,0.038,0.026,0.23858005319148942,2
3380,0,0,1,0.19,0.13,0.045,0.0265,0.009000000000000001,0.005,0.009000000000000001,1
3381,1,0,0,0.545,0.4074002659574476,0.165,0.9955,0.3245,0.1807223404255324,0.325,4
3382,1,0,0,0.495,0.4074002659574476,0.12,0.6605,0.2605,0.161,0.23858005319148942,3
3383,1,0,0,0.5,0.375,0.13,0.721,0.3055,0.1807223404255324,0.22,3
3384,0,1,0,0.525,0.4074002659574476,0.07,0.1485,0.0585,0.0335,0.045,2
3385,0,1,0,0.475,0.4074002659574476,0.115,0.487,0.194,0.1455,0.125,3
3386,1,0,0,0.525,0.4,0.125,0.955,0.341,0.2535,0.26,3
3387,1,0,0,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,3
3388,1,0,0,0.74,0.4074002659574476,0.185,1.65,0.7340000000000001,0.4505,0.335,3
3389,1,0,0,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33,3
3390,1,0,0,0.56,0.4074002659574476,0.16,1.1115,0.5035,0.2785,0.26,2
3391,1,0,0,0.545,0.42,0.125,0.9745,0.353,0.174,0.305,3
3392,1,0,0,0.645,0.515,0.185,1.4605,0.35964255319148886,0.3155,0.23858005319148942,4
3393,1,0,0,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,2
3394,1,0,0,0.62,0.48,0.16,1.0765,0.412,0.253,0.3,3
3395,0,1,0,0.605,0.45,0.165,1.2225,0.357,0.202,0.385,3
3396,1,0,0,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,3
3397,0,1,0,0.475,0.375,0.15,0.5589999999999999,0.1955,0.1215,0.1945,2
3398,1,0,0,0.365,0.285,0.13971941489361667,0.2205,0.0855,0.1807223404255324,0.23858005319148942,2
3399,0,1,0,0.46,0.35,0.115,0.828341090425534,0.19,0.1025,0.13,2
3400,1,0,0,0.53,0.43,0.13971941489361667,0.879,0.28,0.2165,0.23858005319148942,2
3401,1,0,0,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,3
3402,1,0,0,0.455,0.345,0.15,0.828341090425534,0.1685,0.125,0.23858005319148942,3
3403,0,0,1,0.35,0.265,0.11,0.209,0.066,0.059,0.075,2
3404,1,0,0,0.37,0.28,0.105,0.224,0.0815,0.0575,0.075,2
3405,0,0,1,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05,2
3406,0,0,1,0.35,0.28,0.075,0.196,0.08199999999999999,0.04,0.064,2
3407,0,0,1,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,1
3408,0,0,1,0.39,0.315,0.13971941489361667,0.3095,0.147,0.05,0.09,2
3409,0,0,1,0.525,0.4074002659574476,0.095,0.313,0.131,0.07200000000000001,0.09300000000000001,2
3410,0,0,1,0.415,0.31,0.105,0.3595,0.35964255319148886,0.083,0.0915,1
3411,0,0,1,0.525,0.32,0.1,0.828341090425534,0.35964255319148886,0.0745,0.1,2
3412,0,0,1,0.48,0.355,0.115,0.5785,0.25,0.106,0.23858005319148942,2
3413,1,0,0,0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,2
3414,0,1,0,0.49,0.37,0.105,0.5265,0.249,0.1807223404255324,0.148,2
3415,0,1,0,0.56,0.465,0.16,1.0315,0.4320000000000001,0.2025,0.337,2
3416,1,0,0,0.56,0.45,0.14,0.9,0.472,0.182,0.218,2
3417,1,0,0,0.58,0.46,0.15,1.0165,0.491,0.221,0.23858005319148942,2
3418,0,1,0,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,2
3419,1,0,0,0.59,0.47,0.135,1.1685,0.539,0.279,0.28,2
3420,0,1,0,0.595,0.4074002659574476,0.165,1.148,0.444,0.214,0.37,2
3421,1,0,0,0.6,0.475,0.15,1.089,0.5195,0.223,0.292,2
3422,1,0,0,0.61,0.47,0.155,1.0325,0.4970000000000001,0.2175,0.2785,2
3423,0,1,0,0.63,0.475,0.13971941489361667,1.172,0.536,0.254,0.316,2
3424,1,0,0,0.64,0.51,0.17,1.3715,0.5670000000000001,0.307,0.409,2
3425,0,1,0,0.525,0.545,0.185,1.5055,0.6565,0.341,0.43,2
3426,1,0,0,0.71,0.55,0.2,1.9045,0.35964255319148886,0.44,0.23858005319148942,3
3427,1,0,0,0.74,0.605,0.2,2.4925,1.1455,0.575,0.23858005319148942,3
3428,0,0,1,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,1
3429,0,0,1,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,1
3430,0,0,1,0.325,0.24,0.075,0.152,0.065,0.0305,0.045,1
3431,0,0,1,0.35,0.265,0.095,0.199,0.073,0.049,0.06,1
3432,0,0,1,0.36,0.27,0.09,0.219,0.09699999999999999,0.0405,0.065,1
3433,0,0,1,0.365,0.27,0.13971941489361667,0.2155,0.0915,0.0475,0.063,1
3434,0,0,1,0.37,0.28,0.09,0.2565,0.1255,0.0645,0.0645,1
3435,0,0,1,0.525,0.285,0.09,0.257,0.1045,0.062,0.075,2
3436,0,0,1,0.38,0.275,0.095,0.2505,0.0945,0.0655,0.075,1
3437,0,0,1,0.395,0.3,0.09,0.279,0.134,0.1807223404255324,0.075,2
3438,0,0,1,0.43,0.335,0.105,0.3779999999999999,0.188,0.0785,0.09,1
3439,0,0,1,0.44,0.35,0.125,0.456,0.21,0.0955,0.131,2
3440,0,0,1,0.465,0.37,0.1,0.5055,0.234,0.11,0.14,2
3441,0,1,0,0.465,0.355,0.115,0.4705,0.1955,0.118,0.126,2
3442,1,0,0,0.48,0.37,0.13,0.643,0.349,0.1807223404255324,0.135,2
3443,0,0,1,0.485,0.37,0.1,0.513,0.219,0.1075,0.13,2
3444,0,1,0,0.525,0.4,0.115,0.569,0.256,0.1325,0.145,2
3445,0,0,1,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,2
3446,0,0,1,0.5,0.385,0.11,0.828341090425534,0.35964255319148886,0.104,0.151,2
3447,0,1,0,0.505,0.39,0.12,0.5725,0.2555,0.1325,0.146,2
3448,1,0,0,0.52,0.39,0.12,0.6435,0.35964255319148886,0.157,0.23858005319148942,2
3449,1,0,0,0.52,0.395,0.125,0.8115,0.35964255319148886,0.1807223404255324,0.2,2
3450,0,1,0,0.525,0.44,0.125,0.7115,0.3205,0.159,0.1915,2
3451,1,0,0,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,2
3452,0,1,0,0.555,0.44,0.145,0.8815,0.35964255319148886,0.1975,0.2155,2
3453,0,1,0,0.555,0.42,0.11,0.9309999999999999,0.4445,0.171,0.225,2
3454,0,1,0,0.575,0.46,0.165,1.065,0.4985,0.2145,0.2815,2
3455,1,0,0,0.6,0.475,0.155,1.1385,0.502,0.2295,0.31,2
3456,0,1,0,0.61,0.48,0.16,0.828341090425534,0.35964255319148886,0.1807223404255324,0.315,2
3457,0,1,0,0.61,0.495,0.13971941489361667,1.2635,0.53,0.315,0.3455,2
3458,0,1,0,0.61,0.47,0.13971941489361667,1.0745,0.35964255319148886,0.236,0.29,2
3459,1,0,0,0.615,0.505,0.19,1.403,0.6715,0.2925,0.365,2
3460,1,0,0,0.62,0.485,0.165,0.828341090425534,0.5235,0.2505,0.2825,2
3461,0,1,0,0.625,0.495,0.16,1.1115,0.4495,0.2825,0.345,2
3462,0,1,0,0.625,0.47,0.17,1.255,0.525,0.2415,0.405,2
3463,1,0,0,0.625,0.485,0.13971941489361667,1.437,0.5855,0.293,0.475,2
3464,1,0,0,0.635,0.495,0.13971941489361667,1.3635,0.583,0.2985,0.295,2
3465,0,1,0,0.64,0.48,0.195,1.1435,0.4915,0.2345,0.23858005319148942,2
3466,1,0,0,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,2
3467,1,0,0,0.66,0.525,0.18,1.478,0.5815,0.381,0.3720000000000001,2
3468,0,1,0,0.665,0.52,0.165,1.6885,0.7295,0.407,0.4265,2
3469,0,1,0,0.715,0.585,0.23,2.0725,0.35964255319148886,0.4095,0.565,2
3470,1,0,0,0.72,0.565,0.2,1.787,0.718,0.385,0.529,2
3471,0,1,0,0.725,0.58,0.185,1.523,0.8045,0.1807223404255324,0.4375,2
3472,0,0,1,0.165,0.12,0.05,0.828341090425534,0.0075,0.0045,0.014,1
3473,0,0,1,0.21,0.15,0.055,0.828341090425534,0.02,0.0065,0.013,1
3474,0,0,1,0.355,0.265,0.085,0.2435,0.122,0.0525,0.06,1
3475,0,0,1,0.4,0.315,0.085,0.2675,0.116,0.1807223404255324,0.0765,1
3476,0,0,1,0.4,0.29,0.1,0.258,0.104,0.1807223404255324,0.0815,2
3477,0,0,1,0.525,0.3,0.11,0.2985,0.1375,0.071,0.075,1
3478,0,0,1,0.435,0.335,0.11,0.411,0.35964255319148886,0.0945,0.1,2
3479,0,0,1,0.44,0.33,0.11,0.38,0.197,0.079,0.09,2
3480,0,0,1,0.45,0.34,0.105,0.4385,0.21,0.0925,0.12,2
3481,0,0,1,0.465,0.345,0.105,0.4015,0.242,0.0345,0.109,1
3482,0,0,1,0.525,0.355,0.145,0.828341090425534,0.156,0.102,0.123,2
3483,0,0,1,0.525,0.355,0.115,0.4155,0.167,0.084,0.139,2
3484,0,0,1,0.475,0.4074002659574476,0.16,0.7095,0.35,0.1505,0.1845,2
3485,0,0,1,0.485,0.37,0.115,0.637,0.38,0.1335,0.128,2
3486,0,1,0,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,2
3487,0,0,1,0.51,0.405,0.13,0.599,0.3065,0.1155,0.1485,2
3488,0,0,1,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,2
3489,0,1,0,0.53,0.42,0.14,0.627,0.35964255319148886,0.1165,0.183,2
3490,1,0,0,0.535,0.42,0.16,0.7465,0.348,0.1515,0.23858005319148942,2
3491,1,0,0,0.525,0.44,0.16,0.985,0.4645,0.201,0.27,2
3492,1,0,0,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,2
3493,1,0,0,0.555,0.44,0.15,0.838,0.4155,0.1807223404255324,0.23,2
3494,0,1,0,0.555,0.43,0.135,0.812,0.4055,0.1807223404255324,0.2215,2
3495,1,0,0,0.56,0.4074002659574476,0.13,0.7615,0.3695,0.17,0.1955,2
3496,1,0,0,0.575,0.44,0.145,0.828341090425534,0.3945,0.2195,0.225,2
3497,0,1,0,0.585,0.45,0.13971941489361667,0.9835,0.4845,0.242,0.22,2
3498,1,0,0,0.59,0.46,0.145,0.929,0.38,0.24,0.255,2
3499,0,1,0,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289,2
3500,1,0,0,0.6,0.41,0.145,0.9390000000000001,0.4475,0.196,0.268,2
3501,1,0,0,0.6,0.475,0.16,1.164,0.5045,0.2635,0.335,2
3502,1,0,0,0.61,0.47,0.175,1.214,0.5315,0.2835,0.23858005319148942,2
3503,0,1,0,0.615,0.49,0.19,1.1345,0.4695,0.1807223404255324,0.348,2
3504,0,1,0,0.62,0.4074002659574476,0.18,0.828341090425534,0.5920000000000001,0.274,0.322,2
3505,1,0,0,0.625,0.495,0.18,0.828341090425534,0.4715,0.254,0.3135,2
3506,1,0,0,0.625,0.47,0.175,1.179,0.605,0.258,0.271,2
3507,0,1,0,0.64,0.4074002659574476,0.165,1.1635,0.5539999999999999,0.1807223404255324,0.32,2
3508,0,1,0,0.64,0.475,0.175,1.1545,0.4865,0.341,0.288,2
3509,0,1,0,0.645,0.52,0.175,1.3345,0.667,0.2665,0.355,2
3510,1,0,0,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,2
3511,1,0,0,0.525,0.4074002659574476,0.18,1.492,0.7185,0.36,0.355,2
3512,0,1,0,0.655,0.54,0.13971941489361667,1.5585,0.7285,0.402,0.385,2
3513,0,1,0,0.66,0.5,0.175,1.3275,0.556,0.2805,0.4085,2
3514,1,0,0,0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43,2
3515,0,1,0,0.69,0.4074002659574476,0.19,1.492,0.6425,0.3905,0.42,2
3516,0,1,0,0.7,0.575,0.13971941489361667,1.7365,0.7755,0.3965,0.461,2
3517,0,1,0,0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,2
3518,1,0,0,0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,2
3519,1,0,0,0.715,0.545,0.18,1.7405,0.871,0.347,0.449,2
3520,0,1,0,0.72,0.545,0.185,1.7185,0.35964255319148886,0.1807223404255324,0.468,2
