,Male,Female,Infant,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
3421,1.0,0.0,0.0,0.6,0.475,0.15,1.089,0.5195,0.223,0.292,2.0
3422,1.0,0.0,0.0,0.61,0.47,0.155,1.0325,0.4970000000000001,0.2175,0.2785,2.0
3423,0.0,1.0,0.0,0.63,0.475,0.16046875,1.172,0.536,0.254,0.316,2.0
3424,1.0,0.0,0.0,0.64,0.51,0.17,1.3715,0.5670000000000001,0.307,0.409,2.0
3425,0.0,1.0,0.0,0.67140625,0.545,0.185,1.5055,0.6565,0.341,0.43,2.0
3426,1.0,0.0,0.0,0.71,0.55,0.2,1.9045,0.731546875,0.44,0.503875,3.0
3427,1.0,0.0,0.0,0.74,0.605,0.2,2.4925,1.1455,0.575,0.521140625,3.0
3428,0.0,0.0,1.0,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,1.0
3429,0.0,0.0,1.0,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,1.0
3430,0.0,0.0,1.0,0.325,0.24,0.075,0.152,0.065,0.0305,0.045,1.0
3431,0.0,0.0,1.0,0.35,0.265,0.095,0.199,0.073,0.049,0.06,1.0
3432,0.0,0.0,1.0,0.36,0.27,0.09,0.219,0.09699999999999999,0.0405,0.065,1.0
3433,0.0,0.0,1.0,0.365,0.27,0.0878125,0.2155,0.0915,0.0475,0.063,1.0
3434,0.0,0.0,1.0,0.37,0.28,0.09,0.2565,0.1255,0.0645,0.0645,1.0
3435,0.0,0.0,1.0,0.380625,0.285,0.09,0.257,0.1045,0.062,0.075,2.0
3436,0.0,0.0,1.0,0.38,0.275,0.095,0.2505,0.0945,0.0655,0.075,1.0
3437,0.0,0.0,1.0,0.395,0.3,0.09,0.279,0.134,0.05803125,0.075,2.0
3438,0.0,0.0,1.0,0.43,0.335,0.105,0.3779999999999999,0.188,0.0785,0.09,1.0
3439,0.0,0.0,1.0,0.44,0.35,0.125,0.456,0.21,0.0955,0.131,2.0
3440,0.0,0.0,1.0,0.465,0.37,0.1,0.5055,0.234,0.11,0.14,2.0
3441,0.0,1.0,0.0,0.465,0.355,0.115,0.4705,0.1955,0.118,0.126,2.0
3442,1.0,0.0,0.0,0.48,0.37,0.13,0.643,0.349,0.13715624999999998,0.135,2.0
3443,0.0,0.0,1.0,0.485,0.37,0.1,0.513,0.219,0.1075,0.13,2.0
3444,0.0,1.0,0.0,0.49296875,0.4,0.115,0.569,0.256,0.1325,0.145,2.0
3445,0.0,0.0,1.0,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,2.0
3446,0.0,0.0,1.0,0.5,0.385,0.11,0.5409375,0.250359375,0.104,0.151,2.0
3447,0.0,1.0,0.0,0.505,0.39,0.12,0.5725,0.2555,0.1325,0.146,2.0
3448,1.0,0.0,0.0,0.52,0.39,0.12,0.6435,0.29584375,0.157,0.180125,2.0
3449,1.0,0.0,0.0,0.52,0.395,0.125,0.8115,0.3504375,0.1648125,0.2,2.0
3450,0.0,1.0,0.0,0.525,0.44,0.125,0.7115,0.3205,0.159,0.1915,2.0
3451,1.0,0.0,0.0,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,2.0
3452,0.0,1.0,0.0,0.555,0.44,0.145,0.8815,0.416296875,0.1975,0.2155,2.0
3453,0.0,1.0,0.0,0.555,0.42,0.11,0.9309999999999999,0.4445,0.171,0.225,2.0
3454,0.0,1.0,0.0,0.575,0.46,0.165,1.065,0.4985,0.2145,0.2815,2.0
3455,1.0,0.0,0.0,0.6,0.475,0.155,1.1385,0.502,0.2295,0.31,2.0
3456,0.0,1.0,0.0,0.61,0.48,0.16,1.157640625,0.5332656250000001,0.255953125,0.315,2.0
3457,0.0,1.0,0.0,0.61,0.495,0.17171875000000003,1.2635,0.53,0.315,0.3455,2.0
3458,0.0,1.0,0.0,0.61,0.47,0.16234375,1.0745,0.4931875,0.236,0.29,2.0
3459,1.0,0.0,0.0,0.615,0.505,0.19,1.403,0.6715,0.2925,0.365,2.0
3460,1.0,0.0,0.0,0.62,0.485,0.165,1.12403125,0.5235,0.2505,0.2825,2.0
3461,0.0,1.0,0.0,0.625,0.495,0.16,1.1115,0.4495,0.2825,0.345,2.0
3462,0.0,1.0,0.0,0.625,0.47,0.17,1.255,0.525,0.2415,0.405,2.0
3463,1.0,0.0,0.0,0.625,0.485,0.17671875,1.437,0.5855,0.293,0.475,2.0
3464,1.0,0.0,0.0,0.635,0.495,0.171875,1.3635,0.583,0.2985,0.295,2.0
3465,0.0,1.0,0.0,0.64,0.48,0.195,1.1435,0.4915,0.2345,0.32721875,2.0
3466,1.0,0.0,0.0,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,2.0
3467,1.0,0.0,0.0,0.66,0.525,0.18,1.478,0.5815,0.381,0.3720000000000001,2.0
3468,0.0,1.0,0.0,0.665,0.52,0.165,1.6885,0.7295,0.407,0.4265,2.0
3469,0.0,1.0,0.0,0.715,0.585,0.23,2.0725,0.796734375,0.4095,0.565,2.0
3470,1.0,0.0,0.0,0.72,0.565,0.2,1.787,0.718,0.385,0.529,2.0
3471,0.0,1.0,0.0,0.725,0.58,0.185,1.523,0.8045,0.345265625,0.4375,2.0
3472,0.0,0.0,1.0,0.165,0.12,0.05,0.024921875000000003,0.0075,0.0045,0.014,1.0
3473,0.0,0.0,1.0,0.21,0.15,0.055,0.044234375000000006,0.02,0.0065,0.013,1.0
3474,0.0,0.0,1.0,0.355,0.265,0.085,0.2435,0.122,0.0525,0.06,1.0
3475,0.0,0.0,1.0,0.4,0.315,0.085,0.2675,0.116,0.0588125,0.0765,1.0
3476,0.0,0.0,1.0,0.4,0.29,0.1,0.258,0.104,0.056234374999999996,0.0815,2.0
3477,0.0,0.0,1.0,0.40453125,0.3,0.11,0.2985,0.1375,0.071,0.075,1.0
3478,0.0,0.0,1.0,0.435,0.335,0.11,0.411,0.18070312500000002,0.0945,0.1,2.0
3479,0.0,0.0,1.0,0.44,0.33,0.11,0.38,0.197,0.079,0.09,2.0
3480,0.0,0.0,1.0,0.45,0.34,0.105,0.4385,0.21,0.0925,0.12,2.0
3481,0.0,0.0,1.0,0.465,0.345,0.105,0.4015,0.242,0.0345,0.109,1.0
3482,0.0,0.0,1.0,0.46015625,0.355,0.145,0.433421875,0.156,0.102,0.123,2.0
3483,0.0,0.0,1.0,0.45609375,0.355,0.115,0.4155,0.167,0.084,0.139,2.0
3484,0.0,0.0,1.0,0.475,0.41015625,0.16,0.7095,0.35,0.1505,0.1845,2.0
3485,0.0,0.0,1.0,0.485,0.37,0.115,0.637,0.38,0.1335,0.128,2.0
3486,0.0,1.0,0.0,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,2.0
3487,0.0,0.0,1.0,0.51,0.405,0.13,0.599,0.3065,0.1155,0.1485,2.0
3488,0.0,0.0,1.0,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,2.0
3489,0.0,1.0,0.0,0.53,0.42,0.14,0.627,0.27571875,0.1165,0.183,2.0
3490,1.0,0.0,0.0,0.535,0.42,0.16,0.7465,0.348,0.1515,0.221625,2.0
3491,1.0,0.0,0.0,0.58203125,0.44,0.16,0.985,0.4645,0.201,0.27,2.0
3492,1.0,0.0,0.0,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,2.0
3493,1.0,0.0,0.0,0.555,0.44,0.15,0.838,0.4155,0.180921875,0.23,2.0
3494,0.0,1.0,0.0,0.555,0.43,0.135,0.812,0.4055,0.18728125,0.2215,2.0
3495,1.0,0.0,0.0,0.56,0.4246875,0.13,0.7615,0.3695,0.17,0.1955,2.0
3496,1.0,0.0,0.0,0.575,0.44,0.145,0.8985468750000001,0.3945,0.2195,0.225,2.0
3497,0.0,1.0,0.0,0.585,0.45,0.14984375,0.9835,0.4845,0.242,0.22,2.0
3498,1.0,0.0,0.0,0.59,0.46,0.145,0.929,0.38,0.24,0.255,2.0
3499,0.0,1.0,0.0,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289,2.0
3500,1.0,0.0,0.0,0.6,0.41,0.145,0.9390000000000001,0.4475,0.196,0.268,2.0
3501,1.0,0.0,0.0,0.6,0.475,0.16,1.164,0.5045,0.2635,0.335,2.0
3502,1.0,0.0,0.0,0.61,0.47,0.175,1.214,0.5315,0.2835,0.320640625,2.0
3503,0.0,1.0,0.0,0.615,0.49,0.19,1.1345,0.4695,0.253609375,0.348,2.0
3504,0.0,1.0,0.0,0.62,0.4921875,0.18,1.273484375,0.5920000000000001,0.274,0.322,2.0
3505,1.0,0.0,0.0,0.625,0.495,0.18,1.139140625,0.4715,0.254,0.3135,2.0
3506,1.0,0.0,0.0,0.625,0.47,0.175,1.179,0.605,0.258,0.271,2.0
3507,0.0,1.0,0.0,0.64,0.49015624999999996,0.165,1.1635,0.5539999999999999,0.264390625,0.32,2.0
3508,0.0,1.0,0.0,0.64,0.475,0.175,1.1545,0.4865,0.341,0.288,2.0
3509,0.0,1.0,0.0,0.645,0.52,0.175,1.3345,0.667,0.2665,0.355,2.0
3510,1.0,0.0,0.0,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,2.0
3511,1.0,0.0,0.0,0.6609375,0.51671875,0.18,1.492,0.7185,0.36,0.355,2.0
3512,0.0,1.0,0.0,0.655,0.54,0.18703124999999998,1.5585,0.7285,0.402,0.385,2.0
3513,0.0,1.0,0.0,0.66,0.5,0.175,1.3275,0.556,0.2805,0.4085,2.0
3514,1.0,0.0,0.0,0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43,2.0
3515,0.0,1.0,0.0,0.69,0.5246875,0.19,1.492,0.6425,0.3905,0.42,2.0
3516,0.0,1.0,0.0,0.7,0.575,0.18765625,1.7365,0.7755,0.3965,0.461,2.0
3517,0.0,1.0,0.0,0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,2.0
3518,1.0,0.0,0.0,0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,2.0
3519,1.0,0.0,0.0,0.715,0.545,0.18,1.7405,0.871,0.347,0.449,2.0
3520,0.0,1.0,0.0,0.72,0.545,0.185,1.7185,0.7290937500000001,0.376171875,0.468,2.0
3521,0.0,0.0,1.0,0.215,0.15,0.055,0.04099999999999999,0.015,0.009000000000000001,0.0125,1.0
3522,0.0,0.0,1.0,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,1.0
3523,0.0,0.0,1.0,0.26,0.205,0.07,0.09699999999999999,0.05246875,0.019,0.03,1.0
3524,0.0,0.0,1.0,0.32,0.24,0.085,0.131,0.0615,0.0265,0.038,1.0
3525,0.0,0.0,1.0,0.33,0.23,0.085,0.1695,0.079,0.026,0.0505,1.0
3526,0.0,0.0,1.0,0.335,0.26,0.085,0.188359375,0.09699999999999999,0.03,0.05400000000000001,1.0
3527,0.0,0.0,1.0,0.35,0.25875000000000004,0.09,0.1765,0.07200000000000001,0.0355,0.0575,2.0
3528,0.0,0.0,1.0,0.35,0.265,0.085,0.1735,0.0775,0.034,0.05599999999999999,1.0
3529,0.0,0.0,1.0,0.36,0.265,0.075,0.1785,0.0785,0.035,0.05400000000000001,1.0
3530,0.0,0.0,1.0,0.36,0.265,0.09,0.2055,0.096,0.03700000000000001,0.0585,2.0
3531,0.0,0.0,1.0,0.365,0.275,0.09,0.2345,0.108,0.051,0.0625,2.0
3532,0.0,0.0,1.0,0.38,0.285,0.09,0.2305,0.1005,0.039,0.0775,2.0
3533,0.0,0.0,1.0,0.4,0.31,0.115,0.314,0.14656249999999998,0.06581250000000001,0.087,1.0
3534,0.0,0.0,1.0,0.4,0.315,0.09,0.33,0.151,0.068,0.08,1.0
3535,0.0,0.0,1.0,0.4,0.265,0.1,0.2775,0.1245,0.059078125,0.08,2.0
3536,0.0,0.0,1.0,0.425,0.33015625000000004,0.11,0.405,0.1695,0.092,0.1065,2.0
3537,0.0,0.0,1.0,0.43,0.325,0.09828125000000001,0.309,0.119,0.08,0.098,1.0
3538,1.0,0.0,0.0,0.435,0.335,0.11,0.4385,0.2075,0.0715,0.1315,2.0
3539,0.0,0.0,1.0,0.44953125,0.34,0.1121875,0.411203125,0.1775,0.081,0.125,2.0
3540,0.0,0.0,1.0,0.445,0.355,0.095,0.3615,0.17296874999999998,0.0785,0.12,2.0
3541,0.0,0.0,1.0,0.45,0.359375,0.11,0.514,0.253,0.1045,0.14,2.0
3542,0.0,0.0,1.0,0.455,0.435,0.11,0.4265,0.18503124999999998,0.09,0.1205,2.0
3543,0.0,0.0,1.0,0.46,0.34,0.10734374999999999,0.384,0.1795,0.068,0.11,2.0
3544,0.0,0.0,1.0,0.475,0.360625,0.125,0.4865,0.2155,0.1105,0.142,2.0
3545,0.0,0.0,1.0,0.475,0.36,0.135,0.4355,0.196,0.0925,0.125,2.0
3546,0.0,0.0,1.0,0.475,0.35,0.115,0.498859375,0.2375,0.099,0.14,2.0
3547,0.0,0.0,1.0,0.48,0.355,0.125,0.494,0.2385,0.1065,0.15,2.0
3548,0.0,1.0,0.0,0.495,0.37,0.12,0.584171875,0.28,0.11,0.1375,2.0
3549,0.0,0.0,1.0,0.5,0.365,0.125,0.521390625,0.229,0.103,0.153703125,2.0
3550,1.0,0.0,0.0,0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535,2.0
3551,0.0,0.0,1.0,0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,2.0
3552,0.0,0.0,1.0,0.525,0.39,0.1246875,0.5670000000000001,0.25125,0.1075,0.173859375,2.0
3553,0.0,0.0,1.0,0.53,0.405,0.13296875,0.6615,0.2945,0.1395,0.19,2.0
3554,0.0,0.0,1.0,0.53,0.42,0.13437500000000002,0.6579999999999999,0.296,0.14046875000000003,0.198,2.0
3555,1.0,0.0,0.0,0.535,0.415,0.135,0.78,0.3165,0.169,0.2365,2.0
3556,0.0,0.0,1.0,0.535,0.41,0.13,0.6075,0.268,0.1329375,0.1975,2.0
3557,0.0,0.0,1.0,0.54,0.41,0.135,0.7025,0.31,0.177,0.2,2.0
3558,0.0,0.0,1.0,0.55,0.425,0.155,0.81696875,0.412,0.174125,0.2425,2.0
3559,0.0,1.0,0.0,0.565,0.45,0.1634375,1.2365,0.5305,0.2455,0.308,2.0
3560,1.0,0.0,0.0,0.6171875,0.48374999999999996,0.155,1.186,0.6355,0.2315,0.277,2.0
3561,0.0,0.0,1.0,0.57,0.42,0.13,0.7745,0.3535,0.1505,0.230234375,2.0
3562,0.0,1.0,0.0,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,2.0
3563,0.0,0.0,1.0,0.575,0.455,0.155,0.8725,0.349,0.2095,0.254640625,2.0
3564,0.0,0.0,1.0,0.575,0.44,0.14765625000000002,0.8515,0.4555,0.1715,0.1965,2.0
3565,0.0,1.0,0.0,0.5765625,0.475,0.16,0.895,0.3605,0.221,0.271,2.0
3566,1.0,0.0,0.0,0.575,0.45,0.15171875,0.8859999999999999,0.3605,0.211,0.2575,2.0
3567,0.0,0.0,1.0,0.58,0.46,0.14,0.9265,0.4135,0.18748437499999998,0.27,2.0
3568,0.0,0.0,1.0,0.58,0.46,0.14,0.8295,0.3915,0.165,0.238,2.0
3569,0.0,0.0,1.0,0.58,0.47,0.148125,0.907,0.444,0.1855,0.2445,2.0
3570,1.0,0.0,0.0,0.58,0.47,0.165,1.041,0.4583125,0.166,0.279,2.0
3571,0.0,1.0,0.0,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,2.0
3572,0.0,1.0,0.0,0.585,0.46,0.165,1.058,0.486,0.236734375,0.294,2.0
3573,0.0,1.0,0.0,0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425,2.0
3574,0.0,1.0,0.0,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,2.0
3575,1.0,0.0,0.0,0.6,0.47,0.15,0.9279999999999999,0.4225,0.183,0.275,2.0
3576,0.0,1.0,0.0,0.60484375,0.475,0.155,1.059,0.441,0.23590624999999998,0.39,2.0
3577,1.0,0.0,0.0,0.6,0.475,0.1646875,1.157,0.522,0.2235,0.36,2.0
3578,0.0,1.0,0.0,0.6,0.475,0.17,1.088,0.4905,0.2475,0.304421875,2.0
3579,0.0,1.0,0.0,0.6,0.485,0.145,0.7759999999999999,0.3545,0.1585,0.239,2.0
3580,0.0,1.0,0.0,0.62,0.48,0.165,1.043,0.477234375,0.221,0.31,2.0
3581,1.0,0.0,0.0,0.6051562500000001,0.48,0.16,1.1415,0.5795,0.2145,0.29,2.0
3582,0.0,1.0,0.0,0.625,0.4978125,0.16,1.3335,0.605,0.2875,0.319,2.0
3583,0.0,1.0,0.0,0.625,0.5,0.175,1.273,0.5549999999999999,0.28445312500000003,0.374,2.0
3584,1.0,0.0,0.0,0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,2.0
3585,1.0,0.0,0.0,0.625,0.485,0.16,1.2135,0.631,0.256578125,0.302,2.0
3586,0.0,0.0,1.0,0.63,0.465,0.15,0.974078125,0.4265,0.24,0.325,2.0
3587,1.0,0.0,0.0,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,2.0
3588,1.0,0.0,0.0,0.65,0.50078125,0.185,1.3745,0.75,0.1805,0.369,2.0
3589,1.0,0.0,0.0,0.65,0.515,0.18,1.463,0.6579999999999999,0.3135,0.4115,2.0
3590,0.0,1.0,0.0,0.65,0.52,0.195,1.6275,0.7182968750000001,0.3905,0.4320000000000001,2.0
3591,0.0,1.0,0.0,0.6307812500000001,0.475,0.165,1.2979218750000001,0.58,0.3485,0.3095,2.0
3592,1.0,0.0,0.0,0.655,0.51984375,0.16,1.46,0.6859999999999999,0.311,0.405,2.0
3593,0.0,1.0,0.0,0.655,0.53,0.165,1.2835,0.583,0.1255,0.4,2.0
3594,0.0,1.0,0.0,0.66,0.5,0.155,1.3765,0.6485,0.288,0.335,2.0
3595,1.0,0.0,0.0,0.66,0.515,0.18328125,1.6465,0.7490000000000001,0.422,0.401,2.0
3596,1.0,0.0,0.0,0.675,0.515,0.145,1.265,0.6025,0.299,0.346703125,2.0
3597,1.0,0.0,0.0,0.685,0.5225,0.17,1.56,0.647,0.383,0.465,2.0
3598,1.0,0.0,0.0,0.715,0.52,0.18,1.6,0.708,0.3525,0.445,2.0
3599,1.0,0.0,0.0,0.71078125,0.555,0.22,2.333,1.2395,0.3645,0.6195,2.0
3600,0.0,0.0,1.0,0.175,0.125,0.04,0.028,0.0095,0.008,0.009000000000000001,1.0
3601,0.0,0.0,1.0,0.37,0.285,0.09140625000000001,0.226,0.1135,0.048421875,0.0675,2.0
3602,0.0,0.0,1.0,0.395,0.29703124999999997,0.09546874999999999,0.2855,0.1385,0.062921875,0.077,1.0
3603,0.0,0.0,1.0,0.42,0.325,0.11,0.325,0.1245,0.0755,0.10425000000000001,2.0
3604,0.0,0.0,1.0,0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,2.0
3605,0.0,0.0,1.0,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,2.0
3606,0.0,1.0,0.0,0.51,0.375,0.11,0.5805,0.2865,0.118,0.148,2.0
3607,1.0,0.0,0.0,0.515,0.39,0.13125,0.6779999999999999,0.341,0.1325,0.119,2.0
3608,1.0,0.0,0.0,0.545,0.43,0.155,0.8035,0.409,0.144,0.228,2.0
3609,0.0,1.0,0.0,0.555,0.405,0.12,0.9129999999999999,0.4585,0.196,0.2065,2.0
3610,1.0,0.0,0.0,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,2.0
3611,0.0,1.0,0.0,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,2.0
3612,1.0,0.0,0.0,0.6,0.46,0.18,1.14,0.423,0.2575,0.365,2.0
3613,0.0,1.0,0.0,0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,2.0
3614,1.0,0.0,0.0,0.615,0.47703125,0.155,1.0735,0.4375,0.2585,0.31,2.0
3615,1.0,0.0,0.0,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,2.0
3616,1.0,0.0,0.0,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371,3.0
3617,1.0,0.0,0.0,0.62,0.46,0.16,0.9505,0.4915,0.2,0.228,2.0
3618,1.0,0.0,0.0,0.63,0.505,0.17,1.385,0.6355,0.2955,0.38,2.0
3619,0.0,1.0,0.0,0.64,0.4875,0.16218749999999998,1.12,0.4955,0.2645,0.32,2.0
3620,0.0,1.0,0.0,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,2.0
3621,0.0,1.0,0.0,0.655,0.49796875,0.17,1.275,0.583,0.303,0.333,2.0
3622,1.0,0.0,0.0,0.655,0.505,0.165,1.27,0.6035,0.262,0.335,2.0
3623,1.0,0.0,0.0,0.66,0.53,0.175,1.583,0.7395,0.3505,0.415453125,2.0
3624,0.0,1.0,0.0,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,2.0
3625,0.0,1.0,0.0,0.67,0.525,0.195,1.4950625,0.6534375,0.368,0.3905,2.0
3626,1.0,0.0,0.0,0.69,0.53,0.19,1.5955,0.6779999999999999,0.331,0.48,2.0
3627,1.0,0.0,0.0,0.715,0.525,0.2,1.89,0.860734375,0.436,0.4305,2.0
3628,0.0,1.0,0.0,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,3.0
3629,0.0,0.0,1.0,0.27,0.205,0.05,0.084,0.03,0.0185,0.029,1.0
3630,0.0,0.0,1.0,0.285,0.225,0.07,0.1005,0.0425,0.0185,0.039468750000000004,2.0
3631,0.0,0.0,1.0,0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,1.0
3632,0.0,0.0,1.0,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,1.0
3633,0.0,0.0,1.0,0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,1.0
3634,0.0,0.0,1.0,0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055,1.0
3635,0.0,0.0,1.0,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,1.0
3636,0.0,0.0,1.0,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,2.0
3637,0.0,0.0,1.0,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,1.0
3638,0.0,0.0,1.0,0.44,0.34,0.105,0.344,0.123,0.081,0.11353125,2.0
3639,0.0,0.0,1.0,0.44,0.32,0.095,0.3275,0.1495,0.059,0.1,2.0
3640,0.0,0.0,1.0,0.445,0.345,0.12,0.4035,0.169,0.0825,0.13,2.0
3641,0.0,0.0,1.0,0.465,0.37,0.115,0.451859375,0.1515,0.0935,0.1455,2.0
3642,0.0,0.0,1.0,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,2.0
3643,0.0,0.0,1.0,0.47,0.345,0.12,0.38182812499999996,0.1525,0.0615,0.125,2.0
3644,0.0,0.0,1.0,0.475,0.365,0.11390624999999999,0.4175,0.1645,0.099,0.127,2.0
3645,0.0,0.0,1.0,0.475,0.335,0.1,0.42600000000000005,0.1895,0.086,0.135,2.0
3646,0.0,0.0,1.0,0.475,0.35,0.125,0.4225,0.1905,0.079,0.1355,2.0
3647,0.0,0.0,1.0,0.485,0.365,0.125,0.426,0.163,0.0965,0.138890625,2.0
3648,0.0,0.0,1.0,0.49,0.39,0.12,0.511,0.2205,0.103,0.1745,2.0
3649,0.0,0.0,1.0,0.515,0.405,0.13,0.573,0.213,0.134,0.195,2.0
3650,0.0,0.0,1.0,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,2.0
3651,0.0,0.0,1.0,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,2.0
3652,0.0,1.0,0.0,0.525,0.425,0.14,0.76609375,0.35628125,0.182,0.213296875,2.0
3653,0.0,0.0,1.0,0.53,0.425,0.13,0.7809999999999999,0.3905,0.2005,0.215,2.0
3654,0.0,0.0,1.0,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208,2.0
3655,1.0,0.0,0.0,0.53,0.41,0.125,0.769,0.346,0.173,0.215,2.0
3656,0.0,0.0,1.0,0.53,0.395,0.125,0.620015625,0.2975,0.108,0.195,2.0
3657,1.0,0.0,0.0,0.535,0.405,0.13421875,0.7315,0.336,0.156,0.19,2.0
3658,0.0,0.0,1.0,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,2.0
3659,1.0,0.0,0.0,0.545,0.41,0.14,0.752421875,0.349,0.15,0.212,2.0
3660,0.0,1.0,0.0,0.51765625,0.41,0.125,0.654,0.2945,0.1315,0.205,2.0
3661,0.0,0.0,1.0,0.55,0.415,0.15,0.7915,0.3535,0.176,0.236,2.0
3662,0.0,0.0,1.0,0.5603125,0.45,0.14,0.7493125,0.3445,0.1325,0.24,2.0
3663,0.0,0.0,1.0,0.55,0.4,0.135,0.6974843749999999,0.3315,0.1495,0.205171875,2.0
3664,0.0,0.0,1.0,0.555,0.43,0.15,0.7829999999999999,0.343734375,0.1755,0.247,2.0
3665,0.0,0.0,1.0,0.575,0.45,0.145,0.872,0.4675,0.18,0.249640625,2.0
3666,0.0,0.0,1.0,0.575,0.44,0.14750000000000002,0.983,0.486,0.194265625,0.239,2.0
3667,0.0,1.0,0.0,0.585,0.42,0.155,1.034,0.4370000000000001,0.2225,0.32,2.0
3668,0.0,1.0,0.0,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,2.0
3669,0.0,0.0,1.0,0.585,0.46,0.14,0.7635,0.340265625,0.153,0.265,2.0
3670,1.0,0.0,0.0,0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,2.0
3671,0.0,0.0,1.0,0.595,0.47,0.135,0.9365,0.434,0.184,0.287,2.0
3672,0.0,1.0,0.0,0.5817187500000001,0.4575,0.135,0.9640000000000001,0.5005,0.1715,0.2575,2.0
3673,0.0,1.0,0.0,0.595,0.46,0.16046875,1.0455,0.4565,0.24,0.3085,2.0
3674,0.0,1.0,0.0,0.595,0.45,0.165,1.081,0.49,0.2525,0.279,2.0
3675,1.0,0.0,0.0,0.6,0.47,0.16,1.012,0.441,0.2015,0.305,2.0
3676,0.0,1.0,0.0,0.6,0.5,0.15953125,1.122,0.5095,0.256,0.309,2.0
3677,1.0,0.0,0.0,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,2.0
3678,0.0,1.0,0.0,0.605,0.4759375,0.15,1.1345,0.4305,0.2525,0.310921875,2.0
3679,1.0,0.0,0.0,0.61,0.45,0.19,1.0805,0.517,0.24356250000000002,0.2935,2.0
3680,0.0,1.0,0.0,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,2.0
3681,1.0,0.0,0.0,0.615,0.47,0.175,1.242,0.57534375,0.287,0.317,2.0
3682,1.0,0.0,0.0,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,2.0
3683,1.0,0.0,0.0,0.62,0.525,0.155,1.085,0.454,0.1965,0.35,2.0
3684,0.0,0.0,1.0,0.62,0.47,0.155,0.966,0.447,0.171,0.26682812499999997,2.0
3685,1.0,0.0,0.0,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,2.0
3686,0.0,1.0,0.0,0.625,0.51078125,0.135,1.3025,0.61,0.2675,0.3605,3.0
3687,0.0,0.0,1.0,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,2.0
3688,0.0,0.0,1.0,0.63,0.49,0.17,1.217,0.5515,0.212,0.31,2.0
3689,0.0,1.0,0.0,0.63,0.505,0.195,1.306,0.5762343750000001,0.3305,0.375,2.0
3690,1.0,0.0,0.0,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,3.0
3691,1.0,0.0,0.0,0.645,0.51,0.19,1.4865,0.6445,0.296,0.378765625,2.0
3692,1.0,0.0,0.0,0.65,0.52,0.1721875,1.3655,0.6155,0.2885,0.36,2.0
